state,district,year,quarter,transaction_type,transaction_count,transaction_amount
Jharkhand,Palamu District,2021,4,,4766385.0,10484190181.850275
Jharkhand,Latehar District,2021,4,,1244068.0,3090427190.28729
Jharkhand,West Singhbhum District,2021,4,,1326606.0,2426160587.4312463
Jharkhand,Pakur District,2021,4,,569777.0,1387823403.0125422
Jharkhand,Lohardaga District,2021,4,,573613.0,1354289419.7989063
Jharkhand,Sahebganj District,2021,4,,1245223.0,2906816927.8439384
Jharkhand,Giridih District,2021,4,,5962192.0,11092190597.045721
Jharkhand,Bokaro District,2021,4,,9299800.0,12121069536.264236
Jharkhand,Ramgarh District,2022,1,,4563913.0,7357524201.067263
Jharkhand,Ranchi District,2022,1,,28253540.0,46123330242.43965
Jharkhand,East Singhbhum District,2022,1,,9576498.0,14369232011.490185
Jharkhand,Jamtara District,2022,1,,509710.0,1146919042.9367557
Jharkhand,Dumka District,2022,1,,1217056.0,2515250142.3814683
Jharkhand,Koderma District,2022,1,,3110218.0,6307772153.647697
Jharkhand,Hazaribagh District,2022,1,,9038043.0,16229125858.21476
Jharkhand,Simdega District,2022,1,,404144.0,1158227728.2014425
Jharkhand,Garhwa District,2022,1,,3083712.0,8114726164.818387
Jharkhand,Saraikela Kharsawan District,2022,1,,2898782.0,4186515207.9306135
Jharkhand,Gumla District,2022,1,,754224.0,1879874426.2507083
Jharkhand,Chatra District,2022,1,,2374388.0,5533043421.845955
Jharkhand,Khunti District,2022,1,,1216509.0,2485225606.253108
Jharkhand,Dhanbad District,2022,1,,10895145.0,16014299345.818779
Jharkhand,Godda District,2022,1,,1566829.0,3345307617.917452
Jharkhand,Deoghar District,2022,1,,2703664.0,4605824380.020501
Jharkhand,Palamu District,2022,1,,5805932.0,13079772637.081738
Jharkhand,Latehar District,2022,1,,1472028.0,3766466584.8529816
Jharkhand,West Singhbhum District,2022,1,,1552052.0,2898889391.9400935
Jharkhand,Pakur District,2022,1,,707821.0,1905982392.0394137
Jharkhand,Lohardaga District,2022,1,,689219.0,1639015955.027969
Jharkhand,Sahebganj District,2022,1,,1485645.0,3691126213.517649
Jharkhand,Giridih District,2022,1,,7126103.0,13042929318.085455
Jharkhand,Bokaro District,2022,1,,9906035.0,13303827043.387667
Jharkhand,Ramgarh District,2022,2,,5430685.0,8627263910.657629
Jharkhand,Ranchi District,2022,2,,33436768.0,52558538612.80676
Jharkhand,East Singhbhum District,2022,2,,10983841.0,16073962066.52158
Jharkhand,Jamtara District,2022,2,,619795.0,1258716824.4797027
Jharkhand,Dumka District,2022,2,,1462611.0,2887204901.1222754
Jharkhand,Koderma District,2022,2,,3886718.0,7755155139.208385
Jharkhand,Hazaribagh District,2022,2,,11022611.0,19190223094.567883
Jharkhand,Simdega District,2022,2,,476399.0,1301745859.7078989
Jharkhand,Garhwa District,2022,2,,3818360.0,9098354638.470043
Jharkhand,Saraikela Kharsawan District,2022,2,,3466392.0,4759690389.251504
Jharkhand,Gumla District,2022,2,,894409.0,2129816836.3231485
Jharkhand,Chatra District,2022,2,,2879443.0,6243395011.904849
Jharkhand,Khunti District,2022,2,,1517634.0,3011232151.6080604
Jharkhand,Dhanbad District,2022,2,,12714016.0,18944522591.96142
Jharkhand,Godda District,2022,2,,1939947.0,3891623258.9863048
Jharkhand,Deoghar District,2022,2,,3358367.0,5576372696.354474
Jharkhand,Palamu District,2022,2,,7012344.0,14888012258.109343
Jharkhand,Latehar District,2022,2,,1795281.0,3972328234.621932
Jharkhand,West Singhbhum District,2022,2,,1845089.0,3224899769.178769
Jharkhand,Pakur District,2022,2,,842074.0,2166514537.3977833
Jharkhand,Lohardaga District,2022,2,,801026.0,1806961503.0803266
Jharkhand,Sahebganj District,2022,2,,1792974.0,4274424134.7660823
Jharkhand,Giridih District,2022,2,,9232036.0,16356999528.590523
Jharkhand,Bokaro District,2022,2,,11696455.0,15638269878.460331
Jharkhand,Ramgarh District,2022,3,,5408270.0,7941969760.320181
Jharkhand,Ranchi District,2022,3,,39158673.0,58067147243.96931
Jharkhand,East Singhbhum District,2022,3,,19160036.0,27908242815.704754
Jharkhand,Jamtara District,2022,3,,676421.0,1260620645.935399
Jharkhand,Dumka District,2022,3,,1656873.0,2922736710.4129534
Jharkhand,Koderma District,2022,3,,3729215.0,6719612545.072683
Jharkhand,Hazaribagh District,2022,3,,11491587.0,17774103981.03254
Jharkhand,Simdega District,2022,3,,480280.0,1181675630.8471434
Jharkhand,Garhwa District,2022,3,,3534059.0,7408995093.104103
Jharkhand,Saraikela Kharsawan District,2022,3,,3494650.0,4549539388.877192
Jharkhand,Gumla District,2022,3,,889566.0,1891320940.1551285
Jharkhand,Chatra District,2022,3,,2869004.0,5579743807.929993
Jharkhand,Khunti District,2022,3,,664562.0,1358819088.0725036
Jharkhand,Dhanbad District,2022,3,,14284651.0,20625687079.700974
Jharkhand,Godda District,2022,3,,2090055.0,3774386753.0280037
Jharkhand,Deoghar District,2022,3,,4037018.0,6301182422.022277
Jharkhand,Palamu District,2022,3,,6770650.0,12637980151.71046
Jharkhand,Latehar District,2022,3,,1882171.0,3651232343.971246
Jharkhand,West Singhbhum District,2022,3,,1924846.0,3064413681.831046
Jharkhand,Pakur District,2022,3,,932909.0,2120076141.536376
Jharkhand,Lohardaga District,2022,3,,998534.0,1956180288.182396
Jharkhand,Sahebganj District,2022,3,,1978228.0,4069365294.255315
Jharkhand,Giridih District,2022,3,,7398254.0,11920111086.952282
Jharkhand,Bokaro District,2022,3,,11304820.0,14727741169.334763
Jharkhand,Ramgarh District,2022,4,,6829219.0,10303594244.585339
Jharkhand,Ranchi District,2022,4,,41821467.0,63819119475.171
Jharkhand,East Singhbhum District,2022,4,,24875930.0,36996606734.88582
Jharkhand,Jamtara District,2022,4,,788453.0,1452980042.7320683
Jharkhand,Dumka District,2022,4,,1803301.0,3293615886.0002213
Jharkhand,Koderma District,2022,4,,4355218.0,7861436768.904085
Jharkhand,Hazaribagh District,2022,4,,13124400.0,20746013914.46022
Jharkhand,Simdega District,2022,4,,581669.0,1441320978.7525017
Jharkhand,Garhwa District,2022,4,,4570205.0,8930245496.96877
Jharkhand,Saraikela Kharsawan District,2022,4,,3981420.0,5149925217.078531
Jharkhand,Gumla District,2022,4,,1097729.0,2389426171.4415545
Jharkhand,Chatra District,2022,4,,4086659.0,7692113539.161083
Jharkhand,Khunti District,2022,4,,663055.0,1389615318.5767865
Jharkhand,Dhanbad District,2022,4,,18383284.0,27724792259.010098
Jharkhand,Godda District,2022,4,,2949010.0,5171409110.291876
Jharkhand,Deoghar District,2022,4,,4399812.0,6832642718.442625
Jharkhand,Palamu District,2022,4,,8295151.0,15143138186.199799
Jharkhand,Latehar District,2022,4,,2253112.0,4319127421.563878
Jharkhand,West Singhbhum District,2022,4,,2362475.0,3768591306.008004
Jharkhand,Pakur District,2022,4,,1175359.0,2648838438.839152
Jharkhand,Lohardaga District,2022,4,,1095064.0,2159930311.3398304
Jharkhand,Sahebganj District,2022,4,,2474476.0,4932348254.143383
Jharkhand,Giridih District,2022,4,,8482602.0,13630978502.274261
Jharkhand,Bokaro District,2022,4,,14851022.0,20173927151.750206
Jharkhand,Ramgarh District,2023,1,,10688070.0,15324220562.0
Jharkhand,Ranchi District,2023,1,,45763754.0,61307442040.0
Jharkhand,East Singhbhum District,2023,1,,20695978.0,27275071566.0
Jharkhand,Jamtara District,2023,1,,1481517.0,2635180765.0
Jharkhand,Dumka District,2023,1,,3372232.0,5906944175.0
Jharkhand,Koderma District,2023,1,,7645154.0,13917251391.0
Jharkhand,Hazaribagh District,2023,1,,21228363.0,33995623801.0
Jharkhand,Simdega District,2023,1,,1036519.0,2450550375.0
Jharkhand,Garhwa District,2023,1,,8515861.0,16499335691.0
Jharkhand,Saraikela Kharsawan District,2023,1,,6970257.0,8827383450.0
Jharkhand,Gumla District,2023,1,,2029725.0,4104891588.0
Jharkhand,Chatra District,2023,1,,6232470.0,12017808736.0
Jharkhand,Khunti District,2023,1,,1168717.0,2377175763.0
Jharkhand,Dhanbad District,2023,1,,24716624.0,34527716262.0
Jharkhand,Godda District,2023,1,,4482399.0,7555569726.0
Jharkhand,Deoghar District,2023,1,,7539800.0,11237573934.0
Jharkhand,Palamu District,2023,1,,14108801.0,25744336745.0
Jharkhand,Latehar District,2023,1,,4198964.0,7646682896.0
Jharkhand,West Singhbhum District,2023,1,,3753368.0,5818704742.0
Jharkhand,Pakur District,2023,1,,2070848.0,4746109417.0
Jharkhand,Lohardaga District,2023,1,,2031412.0,3759027316.0
Jharkhand,Sahebganj District,2023,1,,4110076.0,8107176317.0
Jharkhand,Giridih District,2023,1,,15163904.0,24387875902.0
Jharkhand,Bokaro District,2023,1,,21453290.0,27201682861.0
Jharkhand,Ramgarh District,2023,2,,12806601.0,17474298562.0
Jharkhand,Ranchi District,2023,2,,55131854.0,71798538513.0
Jharkhand,East Singhbhum District,2023,2,,23821061.0,30294655974.0
Jharkhand,Jamtara District,2023,2,,1855906.0,2957871110.0
Jharkhand,Dumka District,2023,2,,4073834.0,6740644342.0
Jharkhand,Koderma District,2023,2,,9342877.0,16208234341.0
Jharkhand,Hazaribagh District,2023,2,,25466457.0,38465409550.0
Jharkhand,Simdega District,2023,2,,1266262.0,2811797948.0
Jharkhand,Garhwa District,2023,2,,10814050.0,19635730833.0
Jharkhand,Saraikela Kharsawan District,2023,2,,8301368.0,9948103696.0
Jharkhand,Gumla District,2023,2,,2549588.0,4810641476.0
Jharkhand,Chatra District,2023,2,,7502236.0,13276799070.0
Jharkhand,Khunti District,2023,2,,1436778.0,2843169541.0
Jharkhand,Dhanbad District,2023,2,,28623519.0,38413855098.0
Jharkhand,Godda District,2023,2,,5402896.0,8748501333.0
Jharkhand,Deoghar District,2023,2,,9554315.0,13565681676.0
Jharkhand,Palamu District,2023,2,,18171987.0,30840862063.0
Jharkhand,Latehar District,2023,2,,5169626.0,8654316037.0
Jharkhand,West Singhbhum District,2023,2,,4574627.0,6735455503.0
Jharkhand,Pakur District,2023,2,,2536299.0,5489249909.0
Jharkhand,Lohardaga District,2023,2,,2634450.0,4433859327.0
Jharkhand,Sahebganj District,2023,2,,4854224.0,9131862326.0
Jharkhand,Giridih District,2023,2,,18718375.0,28408986717.0
Jharkhand,Bokaro District,2023,2,,24624703.0,30526202563.0
Jharkhand,Ramgarh District,2023,3,,13753003.0,17218151387.0
Jharkhand,Ranchi District,2023,3,,61665875.0,73785110638.0
Jharkhand,East Singhbhum District,2023,3,,26988630.0,31746251236.0
Jharkhand,Jamtara District,2023,3,,2102990.0,3111562197.0
Jharkhand,Dumka District,2023,3,,5191079.0,7388925997.0
Jharkhand,Koderma District,2023,3,,10079795.0,15357997085.0
Jharkhand,Hazaribagh District,2023,3,,28489993.0,37673365655.0
Jharkhand,Simdega District,2023,3,,1350650.0,2731537284.0
Jharkhand,Garhwa District,2023,3,,10676485.0,17283715899.0
Jharkhand,Saraikela Kharsawan District,2023,3,,9293293.0,10262405065.0
Jharkhand,Gumla District,2023,3,,2748636.0,4596853001.0
Jharkhand,Chatra District,2023,3,,7970245.0,12611533840.0
Jharkhand,Khunti District,2023,3,,1536082.0,2695005847.0
Jharkhand,Dhanbad District,2023,3,,31598540.0,39800801596.0
Jharkhand,Godda District,2023,3,,6006505.0,8712360510.0
Jharkhand,Deoghar District,2023,3,,11731754.0,14729191576.0
Jharkhand,Palamu District,2023,3,,18677005.0,27484048125.0
Jharkhand,Latehar District,2023,3,,5365793.0,8124327376.0
Jharkhand,West Singhbhum District,2023,3,,5088547.0,6929829879.0
Jharkhand,Pakur District,2023,3,,2954626.0,5770361930.0
Jharkhand,Lohardaga District,2023,3,,2912194.0,4330400291.0
Jharkhand,Sahebganj District,2023,3,,5546596.0,8991472428.0
Jharkhand,Giridih District,2023,3,,19757747.0,26592147773.0
Jharkhand,Bokaro District,2023,3,,26751363.0,30457067405.0
Jharkhand,Ramgarh District,2023,4,,16402320.0,20925583396.0
Jharkhand,Ranchi District,2023,4,,69176541.0,84447813476.0
Jharkhand,East Singhbhum District,2023,4,,31393152.0,37241315137.0
Jharkhand,Jamtara District,2023,4,,2632927.0,3787110307.0
Jharkhand,Dumka District,2023,4,,5409203.0,8137362539.0
Jharkhand,Koderma District,2023,4,,12145150.0,18369345142.0
Jharkhand,Hazaribagh District,2023,4,,33141785.0,45112161509.0
Jharkhand,Simdega District,2023,4,,1658106.0,3302361995.0
Jharkhand,Garhwa District,2023,4,,13992079.0,21621464354.0
Jharkhand,Saraikela Kharsawan District,2023,4,,10920881.0,11998121013.0
Jharkhand,Gumla District,2023,4,,3359882.0,5661731529.0
Jharkhand,Chatra District,2023,4,,9632409.0,15327690328.0
Jharkhand,Khunti District,2023,4,,1791013.0,3186259555.0
Jharkhand,Dhanbad District,2023,4,,36728784.0,47298852662.0
Jharkhand,Godda District,2023,4,,7209526.0,10502565474.0
Jharkhand,Deoghar District,2023,4,,12502549.0,15925308807.0
Jharkhand,Palamu District,2023,4,,24008097.0,34728776320.0
Jharkhand,Latehar District,2023,4,,6647539.0,10103132822.0
Jharkhand,West Singhbhum District,2023,4,,5961234.0,8123630287.0
Jharkhand,Pakur District,2023,4,,3655708.0,7335916247.0
Jharkhand,Lohardaga District,2023,4,,3553193.0,5297851852.0
Jharkhand,Sahebganj District,2023,4,,6972070.0,11233885653.0
Jharkhand,Giridih District,2023,4,,24340167.0,32891441717.0
Jharkhand,Bokaro District,2023,4,,31304047.0,36160422804.0
Jharkhand,Ramgarh District,2024,1,,18859845.0,23213014919.0
Jharkhand,Ranchi District,2024,1,,76443714.0,91801382841.0
Jharkhand,East Singhbhum District,2024,1,,33874562.0,39363591560.0
Jharkhand,Jamtara District,2024,1,,3264361.0,4476680156.0
Jharkhand,Dumka District,2024,1,,6450692.0,9466820917.0
Jharkhand,Koderma District,2024,1,,14104201.0,21677938296.0
Jharkhand,Hazaribagh District,2024,1,,37517485.0,51969064818.0
Jharkhand,Simdega District,2024,1,,1888276.0,3519490197.0
Jharkhand,Garhwa District,2024,1,,16557456.0,25195919015.0
Jharkhand,Saraikela Kharsawan District,2024,1,,12348333.0,13276359179.0
Jharkhand,Gumla District,2024,1,,3902283.0,6219539468.0
Jharkhand,Chatra District,2024,1,,11351430.0,18082395242.0
Jharkhand,Khunti District,2024,1,,2029097.0,3488474941.0
Jharkhand,Dhanbad District,2024,1,,41304611.0,50030548909.0
Jharkhand,Godda District,2024,1,,8746649.0,12687077386.0
Jharkhand,Deoghar District,2024,1,,15074977.0,18738468685.0
Jharkhand,Palamu District,2024,1,,28576931.0,41090282105.0
Jharkhand,Latehar District,2024,1,,7606366.0,11408522528.0
Jharkhand,West Singhbhum District,2024,1,,6825888.0,9134890121.0
Jharkhand,Pakur District,2024,1,,4513198.0,8998664805.0
Jharkhand,Lohardaga District,2024,1,,4192216.0,5873645210.0
Jharkhand,Sahebganj District,2024,1,,8529374.0,13684477234.0
Jharkhand,Giridih District,2024,1,,27630147.0,37418089818.0
Jharkhand,Bokaro District,2024,1,,35167003.0,38904898723.0
Jharkhand,Ramgarh District,2024,2,,21815552.0,25336201473.0
Jharkhand,Ranchi District,2024,2,,88331321.0,100705043837.0
Jharkhand,East Singhbhum District,2024,2,,37987839.0,41724756781.0
Jharkhand,Jamtara District,2024,2,,4408155.0,5323643853.0
Jharkhand,Dumka District,2024,2,,7811844.0,10615489402.0
Jharkhand,Koderma District,2024,2,,16712588.0,24577240733.0
Jharkhand,Hazaribagh District,2024,2,,43699254.0,57294442190.0
Jharkhand,Simdega District,2024,2,,2208698.0,3922359674.0
Jharkhand,Garhwa District,2024,2,,20092261.0,28717638329.0
Jharkhand,Saraikela Kharsawan District,2024,2,,14237629.0,14441274262.0
Jharkhand,Gumla District,2024,2,,4676318.0,6976541194.0
Jharkhand,Chatra District,2024,2,,13496837.0,19936021936.0
Jharkhand,Khunti District,2024,2,,2414057.0,4002031446.0
Jharkhand,Dhanbad District,2024,2,,46790536.0,54527604995.0
Jharkhand,Godda District,2024,2,,10741481.0,14456631687.0
Jharkhand,Deoghar District,2024,2,,18608861.0,21411250234.0
Jharkhand,Palamu District,2024,2,,33292917.0,44697709501.0
Jharkhand,Latehar District,2024,2,,9028311.0,12512859776.0
Jharkhand,West Singhbhum District,2024,2,,8013207.0,10008957458.0
Jharkhand,Pakur District,2024,2,,5494366.0,10055681857.0
Jharkhand,Lohardaga District,2024,2,,5065799.0,6613283870.0
Jharkhand,Sahebganj District,2024,2,,10687896.0,16477298981.0
Jharkhand,Giridih District,2024,2,,33793992.0,43202926435.0
Jharkhand,Bokaro District,2024,2,,40276152.0,42579032587.0
Jharkhand,Ramgarh District,2024,3,,22398395.0,24800047829.0
Jharkhand,Seraikela Kharsawan District,2024,3,,15280606.0,14759324586.0
Jharkhand,Ranchi District,2024,3,,94202159.0,103033639272.0
Jharkhand,East Singhbhum District,2024,3,,40862368.0,43576468183.0
Jharkhand,Jamtara District,2024,3,,4562372.0,5480833070.0
Jharkhand,Dumka District,2024,3,,9167017.0,11396144846.0
Jharkhand,Koderma District,2024,3,,16841328.0,22280509950.0
Jharkhand,Simdega District,2024,3,,2265932.0,3722632065.0
Jharkhand,Garhwa District,2024,3,,19753277.0,25599337778.0
Jharkhand,Sahibganj District,2024,3,,12502734.0,16451994361.0
Jharkhand,Gumla District,2024,3,,4830825.0,6869960267.0
Jharkhand,Chatra District,2024,3,,13312051.0,18480704336.0
Jharkhand,Khunti District,2024,3,,2518243.0,3831583866.0
Jharkhand,Dhanbad District,2024,3,,49235604.0,55079243334.0
Jharkhand,Godda District,2024,3,,11389924.0,14042601165.0
Jharkhand,Deoghar District,2024,3,,21136954.0,23542490274.0
Jharkhand,Palamu District,2024,3,,32911720.0,40770188450.0
Jharkhand,Latehar District,2024,3,,8970163.0,11760622782.0
Jharkhand,West Singhbhum District,2024,3,,8669477.0,10194464202.0
Jharkhand,Pakur District,2024,3,,5921417.0,9734192680.0
Jharkhand,Lohardaga District,2024,3,,5134216.0,6417868591.0
Jharkhand,Hazaribag District,2024,3,,45389162.0,55904640232.0
Jharkhand,Giridih District,2024,3,,33210531.0,39664621909.0
Jharkhand,Bokaro District,2024,3,,42109408.0,42515426564.0
Jharkhand,Ramgarh District,2024,4,,25089268.0,28703400715.0
Jharkhand,Seraikela Kharsawan District,2024,4,,17339458.0,16717946006.0
Jharkhand,Ranchi District,2024,4,,103611951.0,116051613994.0
Jharkhand,East Singhbhum District,2024,4,,46197234.0,49047065420.0
Jharkhand,Jamtara District,2024,4,,5238379.0,6483911511.0
Jharkhand,Dumka District,2024,4,,9426418.0,12625105426.0
Jharkhand,Koderma District,2024,4,,18739109.0,25654406560.0
Jharkhand,Simdega District,2024,4,,2733806.0,4586168517.0
Jharkhand,Garhwa District,2024,4,,23669871.0,31147888083.0
Jharkhand,Sahibganj District,2024,4,,13623855.0,18584545042.0
Jharkhand,Gumla District,2024,4,,5667173.0,8571723706.0
Jharkhand,Chatra District,2024,4,,15228414.0,21943654489.0
Jharkhand,Khunti District,2024,4,,2937550.0,4639429331.0
Jharkhand,Dhanbad District,2024,4,,56131582.0,64007455067.0
Jharkhand,Godda District,2024,4,,13084079.0,16746970847.0
Jharkhand,Deoghar District,2024,4,,21383304.0,24746944988.0
Jharkhand,Palamu District,2024,4,,38570862.0,48564477764.0
Jharkhand,Latehar District,2024,4,,10452653.0,14297812133.0
Jharkhand,West Singhbhum District,2024,4,,9789760.0,11471494990.0
Jharkhand,Pakur District,2024,4,,6985636.0,11856917133.0
Jharkhand,Lohardaga District,2024,4,,5868519.0,7858714238.0
Jharkhand,Hazaribag District,2024,4,,48927738.0,63286159717.0
Jharkhand,Giridih District,2024,4,,38436326.0,47446025248.0
Jharkhand,Bokaro District,2024,4,,47771741.0,48970670109.0
Karnataka,Mysuru District,2018,1,,331051.0,515455840.3810141
Karnataka,Chitradurga District,2018,1,,86333.0,121914949.95121673
Karnataka,Kalaburagi District,2018,1,,152325.0,212180924.393686
Karnataka,Ramanagara District,2018,1,,124329.0,195057353.0378645
Karnataka,Mandya District,2018,1,,105447.0,141585191.42723837
Karnataka,Kodagu District,2018,1,,23443.0,42386913.56106545
Karnataka,Chikkamagaluru District,2018,1,,56698.0,79877643.751937
Karnataka,Haveri District,2018,1,,62962.0,73634849.47856122
Karnataka,Ballari District,2018,1,,218492.0,317208290.2209056
Karnataka,Belagavi District,2018,1,,265382.0,286997207.16189647
Karnataka,Kolar District,2018,1,,133622.0,167783200.2327131
Karnataka,Uttara Kannada District,2018,1,,84133.0,106664202.9083384
